Source,Target,Similarity
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen 1974b_CRRAI19_city&king.txt,0.901073694229126
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Ragavan, Deena - Cuneiform Texts and Fragments in the Harvard Art Museum. cdlj 2010.1 1-17.txt",0.9059818387031555
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Michel_1998b_JAOS118_Mites_d'Assyrie.txt,0.936107337474823
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1998b_ArAn3_BigicFS_marriage.txt,0.9136518836021423
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Albayrak_2008_A rubaum Letter Sent to .., Fs. Garelli.txt",0.9039141535758972
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_1998_JESHO41_rev_AKT.txt,0.9451454281806946
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1995c_PIHANS74_isurtum.txt,0.9363154768943787
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - The Archive of Kuliya, Son of Ali-abum (Kt. 92-k 188-263). TTKY VI, AKT 5, 2008 (preprint).txt",0.9545767307281494
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Lyczkowska_1978_MatousFS_subultum.txt,0.9511499404907227
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen 2006_FS Biggs_Going to the River.txt,0.9119045734405518
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Buggraaf_1994_JEOL34_museon.txt,0.910456657409668
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_2008_AOF 35-1_Some Displaced Tablets from Karum Kanesh.txt,0.9226372838020325
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Leemans_1968_JESHO11_OB_letters_econ.txt,0.9003269076347351
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Bayram_2001_VeenhofFS_naditum.txt,0.9458172917366028
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, K. & Eidem, J. - Mesopotamia, The Old Assyrian Period. OBO 160.5, 2008.txt",0.9320033192634583
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Wool_JEOL_42_07.txt,0.9233222603797913
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen 2007 FS Adams - Individual and Society.txt,0.9237921833992004
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Larsen 2010 - The Archive of the Šalim-Aššur Family, Vol. 1. The First Two Generations. (A)TK 6-a, TTKY 33d-a, 2010 (preprint).txt",0.9265864491462708
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Michel, Cecile ed. - Old Assyrian Studies in Memory of Paul Garelli. PIHANS 112, 2008.txt",0.9093250632286072
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Gwaltney_1992_JAOS112_rev_KTS2.txt,0.9288222789764404
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_2015_Anatolica41.txt,0.9327621459960938
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,LewyH_LewyJ_1967_HUCA38_subrum.txt,0.9022647738456726
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.txt",0.9502046704292297
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Larsen, Mogens T. - Partnerships in the Old Assyrian Trade 18.txt",0.9457848072052002
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen_2017_PostgateFS_Slaves_.txt,0.9580696821212769
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_2008_MelMDarga.txt,0.932415783405304
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Observations on Old Assyrian memorandums, with particular reference to kt c-k 839. JEOL 28, 1983-84 10-23.txt",0.9311379790306091
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, K. R. - Some Social Effects of Old Assyrian Trade 17.txt",0.9245543479919434
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen 1978_MatousFS_4letters.txt,0.9659959077835083
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_2001_2b_AfO48_9_rev_Michel_Correspondance.txt,0.935516893863678
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_2003a_AncArch_OA.txt,0.9057840704917908
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Three Unusual Old Assyrian Contracts, FS Kienast. AOAT 274, 2003, pp. 694-705.txt",0.9112318754196167
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_2000_MOS2_instit_private.txt,0.9361746311187744
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_2008_communication.txt,0.923667311668396
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Review of Notes on a New Volume of Old Assyrian Texts by L. Hecker et al. JAOS 122 4, 2002, pp. 797-802.txt",0.9393659830093384
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Zaccagnini, C. - The Merchant at Nuzi 26.txt",0.9306405186653137
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_2004_LarsenFS_rare.txt,0.921358585357666
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_1987_ArAn15_rev_AKT2.PDF.txt,0.9310283064842224
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Bayram_Veenhof_1992_JEOL32_real_estate.txt,0.929763913154602
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1987_fig_language.txt,0.9490373134613037
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Aspects of Old Assyrian Commercial Law. I diritti del mondo cuneiforme. Cedant 4, 2008 246-269.txt",0.9083499312400818
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Mesopotamia, The Old Assyrian Period. OBO 160.5, 2008, pp. 1-207.txt",0.9371215105056763
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_2001a_VeenhofFS_mahar_patrim.txt,0.9372683763504028
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_Veenhof_1985_Anat12_New_evid_terms.txt,0.9487272500991821
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Barjamovic and Larsen_2008_AOF 35-1_An Old Assyrian Incantation against the Evil Eye.txt,0.9123488664627075
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Balkan_1974_GutbkFS1_cancellation.txt,0.930255115032196
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dalley, S. - Old Babylonian Trade in Textiles at Tell al Rimah 23. Iraq 39, 1977 155-159.txt",0.9035676121711731
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.txt",0.958785891532898
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Larsen 2002 - The Aššur-nada Archive. PIHANS 96, 2002.txt",0.9769059419631958
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Gunbatti_2004_LarsenFS_treaty.txt,0.9407811164855957
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_2007_AMMY2006.txt,0.9218961596488953
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_1988a_AfO35_Ased.txt,0.9198238253593445
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Rosen, Bruce L. - Studies in Old Assyrian Loan Contracts. Diss. 1977 Brandeis.txt",0.9330300092697144
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. - The Silver of the Gods. On Old Assyrian Ikribu. AnAr 1, 1995 75-100.txt",0.999358594417572
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Sayce_1907_Bab2_Capp_Cun_Tab.txt,0.9095771908760071
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Stratford, Edward - Agents, Archives, and Risk. A Micronarrative Account of Old Assyrian Trade Through Salim-ahum's Activities in 1890 B.C. Diss Chicago 2010.txt",0.929675817489624
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1989_OzgucTFS_status.txt,0.9433997273445129
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1998_JAOS review Die altassyrischen Privaturkunden.txt,0.9313151240348816
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,LewyH_1964b_RSO39_Assload.txt,0.9220609664916992
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Oppenheim_1954_JAOS74_seafaring_merchants.txt,0.916608989238739
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,"Barjamovic, Hertel, Larsen - Ups and downs at Kanesh. PIHANS 120, 2012.txt",0.9358172416687012
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,"Veenhof, Klaas R. - The Old Assyrian List of Year Eponyms from Karum Kanish. TTKY 64, 2003 (2).txt",0.9086589813232422
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,"Veenhof, Klaas R. - The Old Assyrian List of Year Eponyms from Karum Kanish. TTKY 64, 2003.txt",0.9087600111961365
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,"Barjamovic, G., Hertel, T. & M. Larsen - Ups and Downs. 2012 (preprint).txt",0.9087482690811157
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,"Günbatti, Cahit - An Eponym List (KEL G) from Kültepe. AoF 35 1, 2008 103-132.txt",0.9745852947235107
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,Matous_1978_ArOr46_datierung.txt,0.930560290813446
Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,Gunbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,0.9984300136566162
Goetze_1937_JAOS57_Subartu.txt,"LewyJ_1961_HUCA32_Amurritica. HUCA 32, 1961 31-74.txt",0.9063221216201782
Goetze_1937_JAOS57_Subartu.txt,richardson2004.txt,0.916934072971344
Goetze_1937_JAOS57_Subartu.txt,"Lyons, C. & J. Papadopolous eds - The Archaeology of Colonialism. 2002.txt",0.90042644739151
Goetze_1937_JAOS57_Subartu.txt,"Oates, David - Studies in the Ancient History of Northern Iraq. 2005 (grey).txt",0.9226375222206116
Goetze_1937_JAOS57_Subartu.txt,"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.txt",0.9015536904335022
Goetze_1937_JAOS57_Subartu.txt,Zaccagnini_1983_Mobility.txt,0.9206873178482056
Goetze_1937_JAOS57_Subartu.txt,"AnSt 7, 1957.txt",0.9134995937347412
Goetze_1937_JAOS57_Subartu.txt,politics of mesha routledge.txt,0.9001073837280273
Goetze_1937_JAOS57_Subartu.txt,zaccagnini1999.txt,0.9062929749488831
Goetze_1937_JAOS57_Subartu.txt,"AnSt 54, 2004.txt",0.9138174653053284
Goetze_1937_JAOS57_Subartu.txt,Larsen 1989.txt,0.9124956727027893
Goetze_1937_JAOS57_Subartu.txt,Mellink 1957 Rev of Atchana Exc.txt,0.906854510307312
Goetze_1937_JAOS57_Subartu.txt,vandemeiroop1999b.txt,0.9355722665786743
Goetze_1937_JAOS57_Subartu.txt,Johnston_1893_JAOS15_sumero-akk_question.txt,0.9089401960372925
Goetze_1937_JAOS57_Subartu.txt,kupper1973.txt,0.9147837162017822
Goetze_1937_JAOS57_Subartu.txt,Oppenheim_1967_JESHO10_Structure_Mes_soc.txt,0.9098230600357056
Goetze_1937_JAOS57_Subartu.txt,mendenhall1992.txt,0.9223636388778687
Goetze_1937_JAOS57_Subartu.txt,naaman1974.txt,0.9071213603019714
Goetze_1937_JAOS57_Subartu.txt,subartu.txt,0.9247891902923584
Goetze_1937_JAOS57_Subartu.txt,LewyJ_1955_IEJ5_husarum.txt,0.9211298823356628
Goetze_1937_JAOS57_Subartu.txt,"Gelb, Ignace J. - Hurrians and Subarians. SAOC 22.txt",0.955061137676239
Goetze_1937_JAOS57_Subartu.txt,Rigg_1937_JAOS57_Armanum_Urartu.txt,0.974533200263977
Goetze_1937_JAOS57_Subartu.txt,libyan caravan liverani.txt,0.9035862684249878
Goetze_1937_JAOS57_Subartu.txt,"Wiseman & Hawkins eds - RAI 23, Iraq 39, 1977.txt",0.9205491542816162
Goetze_1937_JAOS57_Subartu.txt,waters2000.txt,0.9049673676490784
Goetze_1937_JAOS57_Subartu.txt,Johnson_2006_RBL_Rev_Haselbach_Sarg_Akk.txt,0.9376096129417419
Goetze_1937_JAOS57_Subartu.txt,Hawkins_1986.txt,0.91567063331604
Goetze_1937_JAOS57_Subartu.txt,Muller_1937_JAOS57_PlanoConvexBricks.txt,0.9416956901550293
Goetze_1937_JAOS57_Subartu.txt,steinkeller_1987.txt,0.9022232890129089
Goetze_1937_JAOS57_Subartu.txt,Speiser 1929.txt,0.9696971774101257
Goetze_1937_JAOS57_Subartu.txt,nissen1986.txt,0.9128618240356445
Goetze_1937_JAOS57_Subartu.txt,"AnSt 43, 1993.txt",0.9031674861907959
Goetze_1937_JAOS57_Subartu.txt,Farber_1985_JNES44_Rev_AssyrischeTempel.txt,0.9068112969398499
Goetze_1937_JAOS57_Subartu.txt,"AnSt 34, 1984.txt",0.9309057593345642
Goetze_1937_JAOS57_Subartu.txt,Lewy 1968.txt,0.9208071827888489
Goetze_1937_JAOS57_Subartu.txt,"Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2007).txt",0.9118505120277405
Goetze_1937_JAOS57_Subartu.txt,"Larsen 1987 - Commercial networks in the Ancient Near East, Ch. 5. CPAW 1987 pp. 47-56.txt",0.9016245603561401
Goetze_1937_JAOS57_Subartu.txt,"AnSt 32, 1982.txt",0.9003856778144836
Goetze_1937_JAOS57_Subartu.txt,"Veenhof, Klaas R. - Review of Harper et al, The Royal City of Susa. Ancient Near Eastern Treasures in the Louvre. JESHO 37-2 1994.txt",0.9374419450759888
Goetze_1937_JAOS57_Subartu.txt,long_cebel_iris_dagi.txt,0.9142859578132629
Goetze_1937_JAOS57_Subartu.txt,scniedewind1996.txt,0.9164109230041504
Goetze_1937_JAOS57_Subartu.txt,vandemeiroop1997.txt,0.9322528839111328
Goetze_1937_JAOS57_Subartu.txt,"AnSt 25, 1975.txt",0.911247730255127
Goetze_1937_JAOS57_Subartu.txt,kuhne1999.txt,0.9049844145774841
Goetze_1937_JAOS57_Subartu.txt,simpson1994.txt,0.9136988520622253
Goetze_1937_JAOS57_Subartu.txt,Roberts_1978_BASOR230_Rev_Harris_Anc_Sippar.txt,0.9485054612159729
Goetze_1937_JAOS57_Subartu.txt,Luckenbill_1922_AJSLL38_New_Capp_Tablets.txt,0.9461883902549744
Goetze_1937_JAOS57_Subartu.txt,Goetze_1955_JCS9_Drehem_tablet.txt,0.9046242833137512
Goetze_1937_JAOS57_Subartu.txt,Donbaz_1998_3UHKB_Assur collection housed in Istanbul_p177-188.txt,0.9122880101203918
Goetze_1937_JAOS57_Subartu.txt,Oppenheimi_54_rev_ARM.txt,0.9187044501304626
Goetze_1937_JAOS57_Subartu.txt,"AnSt 18, 1968.txt",0.9045572280883789
Goetze_1937_JAOS57_Subartu.txt,Kogan&Koslova_2006_CR_Studies_Larsen.txt,0.9216966032981873
Goetze_1937_JAOS57_Subartu.txt,van_de_Meiroop_2000_SMEA42_Sargon.txt,0.9155526757240295
Goetze_1937_JAOS57_Subartu.txt,Astour_1989_JAOS109_rev_Reiserouten.txt,0.9470773339271545
Goetze_1937_JAOS57_Subartu.txt,izreel1992.txt,0.9089893698692322
Goetze_1937_JAOS57_Subartu.txt,Warburton_2004_LarsenFS_eclipses.txt,0.9017253518104553
Goetze_1937_JAOS57_Subartu.txt,Sachs_1937_JAOS57_Samarra.txt,0.9479089379310608
Goetze_1937_JAOS57_Subartu.txt,Oguchi_1999_Rafidan20_trade_routes.txt,0.9157626628875732
Goetze_1937_JAOS57_Subartu.txt,Michalowski_2009_LyczkowskaFS_Assur During the UrIII Period pp. 149-156.txt,0.9266208410263062
Goetze_1937_JAOS57_Subartu.txt,PIHANS_74.txt,0.9138824343681335
Goetze_1937_JAOS57_Subartu.txt,"AnSt 55, 2005.txt",0.9013133645057678
Goetze_1937_JAOS57_Subartu.txt,Noegel_rev_UrimThummim.txt,0.9178565144538879
Goetze_1937_JAOS57_Subartu.txt,"Larsen 1979 - Power and Propaganda. Mesopotamia 7, 1979.txt",0.9119589924812317
Goetze_1937_JAOS57_Subartu.txt,wilhelm_hurrians.txt,0.9417234063148499
Goetze_1937_JAOS57_Subartu.txt,steinkeller1998.txt,0.9366341829299927
Goetze_1937_JAOS57_Subartu.txt,parpola1985.txt,0.9057483673095703
Goetze_1937_JAOS57_Subartu.txt,Larsen 1987_Centre_networks.txt,0.9131200313568115
Goetze_1937_JAOS57_Subartu.txt,LewyJ_1961_HUCA32_amurritica.txt,0.9008364677429199
Goetze_1937_JAOS57_Subartu.txt,Leemans_1968_JESHO11_OB_letters_econ.txt,0.9197408556938171
Goetze_1937_JAOS57_Subartu.txt,"AnSt 6, 1956.txt",0.9238604307174683
Goetze_1937_JAOS57_Subartu.txt,"Veenhof, Klaas R. - Review of Kraus, The Role of the Temples from the Third Dynasty of Ur to the First Dynasty of Babylon. JESHO 37-2 1994.txt",0.913889467716217
Goetze_1937_JAOS57_Subartu.txt,Tobler_1971_Nature231_cappa_speculation.txt,0.9078437089920044
Goetze_1937_JAOS57_Subartu.txt,westenholza1999.txt,0.9280996918678284
Goetze_1937_JAOS57_Subartu.txt,zeeb2004.txt,0.9091587066650391
Goetze_1937_JAOS57_Subartu.txt,"AnSt 41, 1991.txt",0.9007786512374878
Goetze_1937_JAOS57_Subartu.txt,hallo1992.txt,0.9189820289611816
Goetze_1937_JAOS57_Subartu.txt,LewyJ_1950a_ArOr18_hatta.txt,0.9024376273155212
Goetze_1937_JAOS57_Subartu.txt,Salvini_1998_old_hittite.txt,0.923732340335846
Goetze_1937_JAOS57_Subartu.txt,kingsmen.txt,0.9046201705932617
Goetze_1937_JAOS57_Subartu.txt,"AnSt 27, 1977.txt",0.9096216559410095
Goetze_1937_JAOS57_Subartu.txt,Jastrow_1910_AJSLL_monthsdays.txt,0.9259045124053955
Goetze_1937_JAOS57_Subartu.txt,"AnSt 30, 1980.txt",0.9475195407867432
Goetze_1937_JAOS57_Subartu.txt,p3_s_a.txt,0.9257917404174805
Goetze_1937_JAOS57_Subartu.txt,LewyH_1971_CAH1.txt,0.9184253811836243
Goetze_1937_JAOS57_Subartu.txt,"Jasnik, A. & Marino, M - The West-Anatolian origins of the Que kingdom Dynasty.txt",0.9317285418510437
Goetze_1937_JAOS57_Subartu.txt,wiseman1994.txt,0.9057012796401978
Goetze_1937_JAOS57_Subartu.txt,"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004 (2).txt",0.9122024178504944
Goetze_1937_JAOS57_Subartu.txt,"Cogan, M and Eph'al, I, eds - Ah, Assyria... Studies Presented to Hayim Tadmor. ScrHier 33, 1991.txt",0.9351171851158142
Goetze_1937_JAOS57_Subartu.txt,Galter_1986_JAOS106_rev_POAT.txt,0.9302765727043152
Goetze_1937_JAOS57_Subartu.txt,George_1993_rev_Assrulers3rd2ndMil.txt,0.9321944117546082
Goetze_1937_JAOS57_Subartu.txt,lewy_or19.txt,0.9287261962890625
Goetze_1937_JAOS57_Subartu.txt,Westenholz_2004_LarsenFS_haveyoubeen.txt,0.9114619493484497
Goetze_1937_JAOS57_Subartu.txt,wilhelm1989.txt,0.9338065981864929
Goetze_1937_JAOS57_Subartu.txt,Gelb_1942_JNES1_Unusual_tablet_Asmar.txt,0.9228305816650391
Goetze_1937_JAOS57_Subartu.txt,Veenhof_2007_nabu 3_on some OA linear measures.txt,0.9010213613510132
Goetze_1937_JAOS57_Subartu.txt,"Dercksen, J. G. ed - Anatolia and the Jazira During the Old Assyrian Period. PIHANS 111, 2008 (2).txt",0.9159097075462341
Goetze_1937_JAOS57_Subartu.txt,Atici_etal_CurrentResearchAtKultepe-Kanesh_JCSS4_2014.txt,0.9081243276596069
Goetze_1937_JAOS57_Subartu.txt,"AnSt 38, 1988.txt",0.9189372658729553
Goetze_1937_JAOS57_Subartu.txt,posener1977.txt,0.9033518433570862
Goetze_1937_JAOS57_Subartu.txt,"Larsen 2005 et al - State and Society (2005) 113-119, 173-190.txt",0.9148653149604797
Goetze_1937_JAOS57_Subartu.txt,Evans_1958_JAOS78_Ancient_Assemblies_w_add.txt,0.9222731590270996
Goetze_1937_JAOS57_Subartu.txt,"AnSt 9, 1959.txt",0.9113450646400452
Goetze_1937_JAOS57_Subartu.txt,Palmisano_PhD_2015.txt,0.9082363247871399
Goetze_1937_JAOS57_Subartu.txt,Saggs_1984_Might_ch2.txt,0.918642520904541
Goetze_1937_JAOS57_Subartu.txt,"Larsen 1976 - The Old Assyrian City-state and Its Colonies. Mesopotamia 4, 1976.txt",0.9308153986930847
Goetze_1937_JAOS57_Subartu.txt,Reade_2001_JNES60_Indus_Origins.txt,0.9140819311141968
Goetze_1937_JAOS57_Subartu.txt,Neumann_Parpola_87_JNES_ClimacticChange.txt,0.9233956336975098
Goetze_1937_JAOS57_Subartu.txt,walcot1969.txt,0.9204573631286621
Goetze_1937_JAOS57_Subartu.txt,Yoffee_76_rev_AspectsOATrade.txt,0.9207899570465088
Goetze_1937_JAOS57_Subartu.txt,jankowska1991.txt,0.9098641872406006
Goetze_1937_JAOS57_Subartu.txt,"Veenhof, Klaas R. - An Old Akkadian Private Letter. JEOL 24, 1975-76 105-110.txt",0.9117881655693054
Goetze_1937_JAOS57_Subartu.txt,Frye_92_JNES51_AssyriaSyria.txt,0.9262898564338684
Goetze_1937_JAOS57_Subartu.txt,LewyJ_1952b_Or21_Geography_concl.txt,0.9385428428649902
Goetze_1937_JAOS57_Subartu.txt,laneri.txt,0.9007068276405334
Goetze_1937_JAOS57_Subartu.txt,Pinches_1881b_PSBA_Bibliotheque_Nationale.txt,0.9036917090415955
Goetze_1937_JAOS57_Subartu.txt,"Clay, Albert T. - Empire of Amorites, Chap. 13. YOSR 6, 1919 130-137.txt",0.9359459280967712
Goetze_1937_JAOS57_Subartu.txt,"Stolper, On How and Why-.txt",0.90721595287323
Goetze_1937_JAOS57_Subartu.txt,Sanders_2006_OIS2_Margins_Writing.txt,0.932010293006897
Goetze_1937_JAOS57_Subartu.txt,Goetze_1937_JAOS57_Hittite_Glossary.txt,0.9271079301834106
Goetze_1937_JAOS57_Subartu.txt,"Veenhof, Klaas R. - Reivew of Metthews, Cities, Seals and Writing Archaic Seal Impressions from Jemded Nasr. JESHO 37-2 1994.txt",0.9449642896652222
Goetze_1937_JAOS57_Subartu.txt,"AnSt 33, 1983.txt",0.9434798955917358
Goetze_1937_JAOS57_Subartu.txt,"AnSt 24, 1974.txt",0.9050881266593933
Goetze_1937_JAOS57_Subartu.txt,nuzi.txt,0.9338952898979187
Goetze_1937_JAOS57_Subartu.txt,Veenhof_1985_MARI4_laterOAperiod.txt,0.9061261415481567
Goetze_1937_JAOS57_Subartu.txt,pinnock1985.txt,0.9045056700706482
Goetze_1937_JAOS57_Subartu.txt,van_driel_2001_jeol35-36_nomadism.txt,0.9225839972496033
Goetze_1937_JAOS57_Subartu.txt,"AnSt 35, 1985.txt",0.9056462049484253
Goetze_1937_JAOS57_Subartu.txt,"Larsen 1995 - Introduction, literacy and social complexity. State and Society 1995 pp. 173-190.txt",0.917785108089447
Goetze_1937_JAOS57_Subartu.txt,Sprengling_1943_JNES2_Mahall.txt,0.9171327352523804
Goetze_1937_JAOS57_Subartu.txt,"AnSt 22, 1972.txt",0.90816730260849
Goetze_1937_JAOS57_Subartu.txt,Larsen 2000 - The Old Assyrian City-State. A Comparative Study of 30 City-State Cultures. 2000 pp. 77-87.txt,0.9043666124343872
Goetze_1937_JAOS57_Subartu.txt,"Gardin, J.-C. 1965. Reconstructing an Economic Network in the Ancient Near East with the Aid of a Computer.txt",0.9207242131233215
Goetze_1937_JAOS57_Subartu.txt,michalowski1996b.txt,0.9186962842941284
Goetze_1937_JAOS57_Subartu.txt,Millard_1975_JAOS95_rev_ARI.txt,0.9338721632957458
Goetze_1937_JAOS57_Subartu.txt,Oppenheim_1954_JAOS74_seafaring_merchants.txt,0.9239807724952698
Goetze_1937_JAOS57_Subartu.txt,Speiser_1957_JCS11_Sultantepe&EnumaElis.txt,0.9181542992591858
Goetze_1937_JAOS57_Subartu.txt,Review of Brak.txt,0.9489925503730774
Goetze_1937_JAOS57_Subartu.txt,McCreedy_2002_JNES63_Rev_Schloen_PHM.txt,0.9125072360038757
kuhrt1988.txt,tuplin1987.txt,0.9484755992889404
kuhrt1988.txt,Lemche_1979_JNES38_Social_Edicts.txt,0.9102175235748291
kuhrt1988.txt,wiseman1958.txt,0.9162293076515198
kuhrt1988.txt,richardson2004.txt,0.9531466960906982
kuhrt1988.txt,Zaccagnini_1983_Mobility.txt,0.9127294421195984
kuhrt1988.txt,weishofer1996.txt,0.9649425148963928
kuhrt1988.txt,vandemeiroop1999b.txt,0.9352840781211853
kuhrt1988.txt,kupper1973.txt,0.9375191330909729
kuhrt1988.txt,sherman_white1987.txt,0.9733358025550842
kuhrt1988.txt,naaman1974.txt,0.9079281091690063
kuhrt1988.txt,Rigg_1937_JAOS57_Armanum_Urartu.txt,0.9014274477958679
kuhrt1988.txt,richardson2001a.txt,0.9089978337287903
kuhrt1988.txt,waters2000.txt,0.9342396855354309
kuhrt1988.txt,lafont2001.txt,0.9240537285804749
kuhrt1988.txt,vansina1961.txt,0.9065691828727722
kuhrt1988.txt,steinkeller_1987.txt,0.9361456036567688
kuhrt1988.txt,Speiser 1929.txt,0.901967465877533
kuhrt1988.txt,leahy1985.txt,0.9136548638343811
kuhrt1988.txt,"Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2007).txt",0.9227758049964905
kuhrt1988.txt,scniedewind1996.txt,0.9016627073287964
kuhrt1988.txt,leahy1990.txt,0.9276353120803833
kuhrt1988.txt,kuhne1999.txt,0.9230615496635437
kuhrt1988.txt,van_de_Meiroop_2000_SMEA42_Sargon.txt,0.9150843024253845
kuhrt1988.txt,parpola1987.txt,0.9295684099197388
kuhrt1988.txt,murnane1995b.txt,0.9259244799613953
kuhrt1988.txt,oconnor1990.txt,0.9155375957489014
kuhrt1988.txt,Michalowski_2009_LyczkowskaFS_Assur During the UrIII Period pp. 149-156.txt,0.9394004344940186
kuhrt1988.txt,Papazian_Eg_econ_diss_2005.txt,0.914764940738678
kuhrt1988.txt,Papazan 2005 Dissertation-NEW.txt,0.914764940738678
kuhrt1988.txt,wilhelm_hurrians.txt,0.9098635315895081
kuhrt1988.txt,roux1992.txt,0.9495478272438049
kuhrt1988.txt,steinkeller1998.txt,0.9257431030273438
kuhrt1988.txt,parpola1985.txt,0.9053162932395935
kuhrt1988.txt,parker-1999_SEl16_Composition_nw_semtic_royal_inscr.txt,0.9182611703872681
kuhrt1988.txt,redford1995a.txt,0.9156143069267273
kuhrt1988.txt,walbank1993.txt,0.9355595111846924
kuhrt1988.txt,jamesh1991.txt,0.9560314416885376
kuhrt1988.txt,westenholza1999.txt,0.9530221223831177
kuhrt1988.txt,Rowton_59_RmssIIHattIIItreaty.txt,0.9123693704605103
kuhrt1988.txt,redford1986b.txt,0.9378874897956848
kuhrt1988.txt,LewyH_1971_CAH1.txt,0.945184051990509
